"training_id","empleado_id","fecha_inicio","fecha_fin","mes_training","tipo_training","categoria_training","duracion_horas","modalidad","instructor","completado","calificacion_examen","rating_efectividad","costo_training","area_empleado","puesto_empleado","nivel_jerarquico_empleado"
5426,1449,"2024-07-13","2024-07-18","2024-07","Alineación Laser","Seguridad",40,"Presencial","Victoria Sosa",True,"89.00",5,"30131.76","Mantenimiento Mecánico","Mecánico Especializado",1
5427,1450,"2024-01-12","2024-01-27","2024-01","Neumática","Seguridad",120,"Presencial","Enzo Malena Sosa Sanchez",True,"77.00",4,"38345.88","Mantenimiento Mecánico","Mecánico Especializado",1
5428,1450,"2024-07-06","2024-07-19","2024-07","Neumática","Técnico",104,"Online","Sr(a). Joaquin Juarez",True,"89.00",4,"29618.01","Mantenimiento Mecánico","Mecánico Especializado",1
5430,1451,"2024-01-13","2024-01-21","2024-01","Neumática","Gestión",64,"Presencial","Ian Benjamin Paez Roldan",True,"86.00",5,"43638.09","Mantenimiento Mecánico","Mecánico",1
5429,1451,"2024-08-13","2024-08-26","2024-08","Hidráulica","Seguridad",104,"Online","Alma Mia Valentino Rojas Perez",True,"97.00",2,"27621.63","Mantenimiento Mecánico","Mecánico",1
5431,1453,"2025-01-06","2025-01-09","2025-01","Neumática","Gestión",24,"Mixto","Nina Silva Vazquez",True,"85.00",4,"10725.18","Mantenimiento Mecánico","Mecánico",1
5432,1454,"2025-05-07","2025-05-17","2025-05","Hidráulica","Seguridad",80,"Mixto","Mia Morena Nicolas Molina",True,"95.00",3,"42321.15","Mantenimiento Mecánico","Mecánico Especializado",1
5433,1456,"2024-12-19","2024-12-29","2024-12","Hidráulica","Calidad",80,"Online","Dr(a). Ambar Fernandez",True,"91.00",4,"28403.67","Mantenimiento Mecánico","Mecánico",1
5434,1458,"2024-03-15","2024-03-26","2024-03","Hidráulica","Técnico",88,"Online","Delfina Ramos",True,"93.00",2,"13860.15","Mantenimiento Mecánico","Mecánico Especializado",1
5435,1458,"2025-02-17","2025-02-23","2025-02","Hidráulica","Gestión",48,"Online","Valentino Juan Bautista Gomez Torres",True,"70.00",5,"28298.64","Mantenimiento Mecánico","Mecánico Especializado",1
5436,1461,"2025-05-17","2025-05-22","2025-05","Neumática","Seguridad",40,"Online","Antonella Farias Cordoba",True,"65.00",4,"9900.51","Mantenimiento Mecánico","Mecánico",1
5438,1462,"2024-08-19","2024-09-03","2024-09","Alineación Laser","Gestión",120,"Online","Joaquin Santino Agustin Dominguez",True,"77.00",2,"26385.99","Mantenimiento Mecánico","Mecánico Especializado",1
5437,1462,"2024-10-19","2024-10-22","2024-10","Alineación Laser","Calidad",24,"Presencial","Sr(a). Matilda Fernandez",True,"79.00",5,"10708.53","Mantenimiento Mecánico","Mecánico Especializado",1
5441,1463,"2024-01-08","2024-01-14","2024-01","Neumática","Gestión",48,"Online","Martina Sofia Barrios",True,"100.00",3,"16597.68","Mantenimiento Mecánico","Mecánico Especializado",1
5439,1463,"2024-05-19","2024-06-01","2024-06","Neumática","Calidad",104,"Online","Abril Pilar Sosa",True,"92.00",3,"14168.43","Mantenimiento Mecánico","Mecánico Especializado",1
5440,1463,"2025-04-04","2025-04-17","2025-04","Neumática","Técnico",104,"Presencial","Paulina Francisco Perez",True,"69.00",2,"29355.72","Mantenimiento Mecánico","Mecánico Especializado",1
5442,1464,"2024-11-18","2024-11-29","2024-11","Neumática","Calidad",88,"Online","Francesca Bastian Lucero Gonzalez",True,"94.00",5,"26571.90","Mantenimiento Mecánico","Mecánico Especializado",1
5443,1466,"2024-04-09","2024-04-23","2024-04","Alineación Laser","Técnico",112,"Mixto","Santino León Godoy Perez",True,"99.00",5,"38131.20","Mantenimiento Mecánico","Mecánico",1
5445,1467,"2024-05-18","2024-05-23","2024-05","Hidráulica","Gestión",40,"Presencial","Sr(a). Agustina Torres",False,"100.00",5,"26969.10","Mantenimiento Mecánico","Mecánico Especializado",1
5444,1467,"2024-08-16","2024-08-24","2024-08","Alineación Laser","Seguridad",64,"Presencial","Clara Franco Alvarez Alvarez",True,"84.00",3,"27664.65","Mantenimiento Mecánico","Mecánico Especializado",1
5446,1468,"2024-09-07","2024-09-19","2024-09","Alineación Laser","Calidad",96,"Presencial","Agustina Benicio Aguero",True,"88.00",2,"31908.60","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5447,1469,"2024-01-10","2024-01-19","2024-01","Hidráulica","Gestión",72,"Mixto","Sol Paez",True,"61.00",2,"40909.35","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5448,1470,"2024-03-06","2024-03-10","2024-03","Neumática","Técnico",32,"Mixto","Juan Bautista Fernandez Lopez",True,"71.00",5,"33363.84","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5450,1471,"2024-03-19","2024-03-27","2024-03","Alineación Laser","Técnico",64,"Presencial","Guadalupe Lucio Gomez",True,"73.00",2,"20668.17","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5449,1471,"2024-08-05","2024-08-18","2024-08","Alineación Laser","Calidad",104,"Mixto","Agustina Garcia Fernandez",False,"86.00",4,"33452.61","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5452,1473,"2024-03-19","2024-04-02","2024-04","Neumática","Seguridad",112,"Online","Jazmin Luna",True,"98.00",5,"37221.18","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5451,1473,"2025-05-02","2025-05-14","2025-05","Neumática","Técnico",96,"Presencial","Renata Ignacio Gomez",True,"99.00",3,"11223.33","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5453,1474,"2024-01-15","2024-01-23","2024-01","Neumática","Seguridad",64,"Online","Benjamin Gonzalez",True,"93.00",2,"12722.61","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5454,1474,"2024-10-19","2024-10-26","2024-10","Neumática","Gestión",56,"Presencial","Sr(a). Valentino Gutierrez",True,"76.00",4,"19374.48","Mantenimiento Mecánico","Team Leader Mantenimiento",2
5455,1475,"2025-01-02","2025-01-11","2025-01","Neumática","Gestión",72,"Mixto","Sr(a). Isabella Perez",True,"80.00",4,"31528.02","Mantenimiento Mecánico","Supervisor de Mantenimiento",3
5457,1477,"2024-04-20","2024-04-25","2024-04","Hidráulica","Calidad",40,"Mixto","Enzo Ojeda Paz",True,"90.00",2,"28417.38","Mantenimiento Mecánico","Gerente de Mantenimiento",4
5456,1477,"2024-05-05","2024-05-15","2024-05","Alineación Laser","Gestión",80,"Presencial","Agustina Lola Martin",True,"96.00",5,"13684.32","Mantenimiento Mecánico","Gerente de Mantenimiento",4
5458,1478,"2025-02-08","2025-02-13","2025-02","PLC - Programación","Calidad",40,"Presencial","Delfina Juarez Herrera",True,"88.00",5,"35137.11","Mantenimiento Eléctrico","Electricista Industrial",1
5460,1479,"2025-01-14","2025-01-26","2025-01","Seguridad Eléctrica","Calidad",96,"Presencial","Sr(a). Geronimo Paz",True,"84.00",2,"24974.97","Mantenimiento Eléctrico","Instrumentista",1
5459,1479,"2025-02-10","2025-02-23","2025-02","Alta Tensión","Técnico",104,"Presencial","Joaquin Rivero",True,"79.00",5,"37773.00","Mantenimiento Eléctrico","Instrumentista",1
5461,1480,"2024-01-19","2024-01-26","2024-01","Seguridad Eléctrica","Gestión",56,"Online","Julian Bianca Lopez",True,"69.00",2,"36607.14","Mantenimiento Eléctrico","Electricista Industrial",1
5462,1481,"2024-09-16","2024-09-20","2024-09","Seguridad Eléctrica","Técnico",32,"Presencial","Thiago Gabriel Matias Rodriguez Alvarez",False,"93.00",2,"38020.05","Mantenimiento Eléctrico","Instrumentista",1
5463,1483,"2024-03-03","2024-03-10","2024-03","Seguridad Eléctrica","Calidad",56,"Mixto","Santino Sofia Mendez",True,"84.00",2,"30303.78","Mantenimiento Eléctrico","Instrumentista",1
5464,1486,"2024-01-16","2024-01-30","2024-01","Seguridad Eléctrica","Gestión",112,"Online","Dr(a). Ezequiel Juarez",True,"69.00",3,"38272.86","Mantenimiento Eléctrico","Instrumentista",1
5465,1487,"2025-01-17","2025-01-27","2025-01","PLC - Programación","Técnico",80,"Mixto","Agustin Mora Gonzalez",True,"72.00",2,"34449.93","Mantenimiento Eléctrico","Instrumentista",1
5466,1488,"2025-01-18","2025-01-25","2025-01","Alta Tensión","Gestión",56,"Presencial","Sr(a). Catalina Dominguez",False,"87.00",2,"28696.17","Mantenimiento Eléctrico","Electricista Industrial",1
5469,1489,"2024-07-18","2024-07-21","2024-07","Alta Tensión","Gestión",24,"Online","Genaro Flores Acuña",True,"98.00",4,"23658.75","Mantenimiento Eléctrico","Instrumentista",1
5467,1489,"2024-10-12","2024-10-24","2024-10","Seguridad Eléctrica","Gestión",96,"Online","Sr(a). Alfonsina Ramos",True,"89.00",3,"28799.79","Mantenimiento Eléctrico","Instrumentista",1
5468,1489,"2025-05-05","2025-05-18","2025-05","Seguridad Eléctrica","Calidad",104,"Mixto","Maximo Torres",True,"79.00",5,"22681.41","Mantenimiento Eléctrico","Instrumentista",1
5470,1490,"2025-03-04","2025-03-18","2025-03","PLC - Programación","Calidad",112,"Presencial","Francesco Alvarez",True,"76.00",5,"10870.17","Mantenimiento Eléctrico","Electricista Industrial",1
5471,1492,"2024-04-20","2024-05-03","2024-05","Alta Tensión","Gestión",104,"Presencial","Sr(a). Pedro Perez",True,"69.00",2,"41337.66","Mantenimiento Eléctrico","Instrumentista",1
5473,1493,"2024-07-19","2024-08-02","2024-08","PLC - Programación","Gestión",112,"Online","Dr(a). Valentina Gonzalez",True,"99.00",5,"22477.44","Mantenimiento Eléctrico","Electricista Industrial",1
5472,1493,"2025-04-02","2025-04-17","2025-04","Alta Tensión","Seguridad",120,"Online","Nahuel Catalina Luna",True,"62.00",5,"26641.14","Mantenimiento Eléctrico","Electricista Industrial",1
5474,1494,"2025-02-02","2025-02-08","2025-02","Seguridad Eléctrica","Seguridad",48,"Online","Dante Gomez Gonzalez",True,"98.00",2,"19688.88","Mantenimiento Eléctrico","Instrumentista",1
5476,1496,"2024-01-05","2024-01-12","2024-01","PLC - Programación","Gestión",56,"Presencial","Pedro Maria Victoria Perez",True,"65.00",3,"40587.36","Mantenimiento Eléctrico","Electricista Industrial",1
5477,1496,"2024-01-09","2024-01-14","2024-01","Seguridad Eléctrica","Seguridad",40,"Online","Dr(a). Tiziano Cabrera",True,"99.00",2,"17520.00","Mantenimiento Eléctrico","Electricista Industrial",1
5475,1496,"2024-10-02","2024-10-10","2024-10","Alta Tensión","Técnico",64,"Mixto","Luciano Josefina Torres",False,"72.00",3,"38734.41","Mantenimiento Eléctrico","Electricista Industrial",1
5479,1497,"2024-03-20","2024-03-25","2024-03","PLC - Programación","Calidad",40,"Mixto","Dr(a). Joaquin Castro",True,"77.00",3,"26593.50","Mantenimiento Eléctrico","Instrumentista",1
5478,1497,"2025-02-10","2025-02-18","2025-02","PLC - Programación","Gestión",64,"Mixto","Zoe Ramirez",True,"75.00",4,"9641.46","Mantenimiento Eléctrico","Instrumentista",1
5480,1498,"2025-02-21","2025-02-26","2025-02","Alta Tensión","Gestión",40,"Mixto","Valentina Sanchez",True,"63.00",2,"43719.39","Mantenimiento Eléctrico","Instrumentista",1
5482,1499,"2024-03-21","2024-03-27","2024-03","PLC - Programación","Técnico",48,"Online","Lautaro Ezequiel Acosta Quiroga",True,"95.00",5,"41741.04","Mantenimiento Eléctrico","Instrumentista",1
5481,1499,"2025-02-13","2025-02-25","2025-02","PLC - Programación","Gestión",96,"Mixto","Octavio Camila Fernandez Guzman",True,"73.00",3,"26083.02","Mantenimiento Eléctrico","Instrumentista",1
5483,1500,"2024-03-16","2024-03-19","2024-03","Alta Tensión","Gestión",24,"Online","Santino Bianca Caceres",True,"80.00",3,"19362.90","Mantenimiento Eléctrico","Electricista Industrial",1
5484,1501,"2024-08-12","2024-08-18","2024-08","Seguridad Eléctrica","Calidad",48,"Online","Sr(a). Mateo Soto",True,"70.00",5,"13806.99","Mantenimiento Eléctrico","Instrumentista",1
5485,1502,"2024-11-08","2024-11-23","2024-11","Seguridad Eléctrica","Gestión",120,"Mixto","Luciana Paz Herrera",True,"68.00",2,"12233.43","Mantenimiento Eléctrico","Electricista Industrial",1
5486,1502,"2025-04-06","2025-04-18","2025-04","Alta Tensión","Seguridad",96,"Online","Dr(a). Catalina Perez",True,"71.00",4,"33381.42","Mantenimiento Eléctrico","Electricista Industrial",1
5487,1504,"2025-01-12","2025-01-15","2025-01","PLC - Programación","Gestión",24,"Presencial","Bautista Martina Alvarez Velazquez",True,"65.00",5,"21433.50","Mantenimiento Eléctrico","Electricista Industrial",1
5488,1505,"2024-11-05","2024-11-09","2024-11","PLC - Programación","Técnico",32,"Presencial","Dr(a). Luz Milagros Luna",True,"83.00",2,"37854.75","Mantenimiento Eléctrico","Electricista Industrial",1
5490,1505,"2025-03-17","2025-03-30","2025-03","Alta Tensión","Técnico",104,"Presencial","Dr(a). Santiago Vargas",False,"61.00",2,"28352.10","Mantenimiento Eléctrico","Electricista Industrial",1
5489,1505,"2025-05-03","2025-05-16","2025-05","Seguridad Eléctrica","Técnico",104,"Online","Santino Benjamin Simon Diaz",True,"61.00",4,"24242.37","Mantenimiento Eléctrico","Electricista Industrial",1
5492,1506,"2024-04-09","2024-04-18","2024-04","Seguridad Eléctrica","Técnico",72,"Presencial","Emma Benjamin Fernandez Franco",True,"99.00",5,"32850.27","Mantenimiento Eléctrico","Instrumentista",1
5491,1506,"2024-06-19","2024-06-22","2024-06","Alta Tensión","Gestión",24,"Presencial","Sr(a). Mora Peralta",True,"98.00",3,"26785.56","Mantenimiento Eléctrico","Instrumentista",1
5493,1507,"2024-03-20","2024-03-24","2024-03","PLC - Programación","Seguridad",32,"Mixto","Benicio Ruiz",True,"99.00",2,"24553.56","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5494,1507,"2024-03-15","2024-03-26","2024-03","Alta Tensión","Técnico",88,"Online","Sr(a). Maximo Ponce",True,"71.00",2,"20758.80","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5495,1508,"2024-01-02","2024-01-14","2024-01","Alta Tensión","Calidad",96,"Mixto","Alma Jazmin Molina Ojeda",True,"65.00",5,"41619.21","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5496,1508,"2024-05-02","2024-05-05","2024-05","Seguridad Eléctrica","Calidad",24,"Online","Dr(a). Lautaro Maldonado",False,"83.00",2,"32495.19","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5497,1509,"2025-04-20","2025-04-23","2025-04","Alta Tensión","Calidad",24,"Presencial","Sofía Santiago Soria",True,"76.00",3,"17095.74","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5498,1510,"2024-06-08","2024-06-15","2024-06","Seguridad Eléctrica","Seguridad",56,"Mixto","Sr(a). Thiago Benjamin Ramirez",True,"71.00",2,"42215.07","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5499,1510,"2024-09-08","2024-09-23","2024-09","Alta Tensión","Seguridad",120,"Online","Lautaro Benjamin Gimenez Romero",True,"100.00",3,"17861.40","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5500,1511,"2024-03-09","2024-03-14","2024-03","Alta Tensión","Gestión",40,"Online","Benjamin Ezequiel Campos Hernandez",True,"60.00",4,"38599.17","Mantenimiento Eléctrico","Team Leader Eléctrico",2
5501,1512,"2024-08-11","2024-08-21","2024-08","Seguridad Eléctrica","Seguridad",80,"Presencial","Dr(a). Juliana Martin",True,"92.00",2,"13356.51","Mantenimiento Eléctrico","Supervisor de Mantenimiento",3
5503,1513,"2024-06-11","2024-06-24","2024-06","Capacitación General","Seguridad",104,"Online","Thiago Ezequiel Escobar",True,"89.00",4,"16887.75","Logística","Operario de Almacén",1
5502,1513,"2025-05-02","2025-05-17","2025-05","Capacitación General","Gestión",120,"Online","Dr(a). Milo Navarro",True,"79.00",4,"16419.09","Logística","Operario de Almacén",1
5504,1514,"2024-03-18","2024-04-02","2024-04","Capacitación General","Seguridad",120,"Presencial","Jazmin Perez Alvarez",True,"85.00",2,"16365.87","Logística","Chofer",1
5506,1515,"2024-03-14","2024-03-20","2024-03","Capacitación General","Calidad",48,"Online","Agustina Benjamin Miranda Martinez",True,"88.00",3,"23850.15","Logística","Operario de Almacén",1
5505,1515,"2024-10-02","2024-10-11","2024-10","Capacitación General","Calidad",72,"Presencial","Amparo Francisco Sanchez",True,"83.00",2,"41340.42","Logística","Operario de Almacén",1
5507,1517,"2024-01-09","2024-01-16","2024-01","Capacitación General","Gestión",56,"Presencial","Camila Cardozo Romero",True,"75.00",3,"42291.69","Logística","Chofer",1
5508,1517,"2024-12-21","2025-01-02","2025-01","Capacitación General","Gestión",96,"Presencial","Sr(a). Agustin Sosa",True,"89.00",2,"13682.01","Logística","Chofer",1
5509,1518,"2024-01-20","2024-02-03","2024-02","Capacitación General","Calidad",112,"Presencial","Dr(a). Joaquin Cardozo",True,"64.00",2,"37041.48","Logística","Operario de Almacén",1
5510,1518,"2024-07-21","2024-08-03","2024-08","Capacitación General","Técnico",104,"Mixto","Guillermina Sofia Ponce",True,"96.00",5,"21671.01","Logística","Operario de Almacén",1
5512,1519,"2024-04-19","2024-04-26","2024-04","Capacitación General","Seguridad",56,"Mixto","Fausto Juan Ignacio Rodriguez",True,"73.00",4,"35511.24","Logística","Chofer",1
5511,1519,"2024-11-14","2024-11-21","2024-11","Capacitación General","Técnico",56,"Online","Sofia Sofia Martinez Rios",True,"62.00",3,"14793.81","Logística","Chofer",1
5513,1520,"2024-07-09","2024-07-24","2024-07","Capacitación General","Técnico",120,"Mixto","Mora Coronel",True,"70.00",4,"22513.74","Logística","Chofer",1
5514,1521,"2024-06-02","2024-06-14","2024-06","Capacitación General","Gestión",96,"Mixto","Sr(a). Thiago Leonel Torres",True,"70.00",2,"36712.35","Logística","Chofer",1
5515,1521,"2024-11-06","2024-11-09","2024-11","Capacitación General","Seguridad",24,"Online","Morena Lucas Ezequiel Escobar Aguero",True,"98.00",3,"12017.04","Logística","Chofer",1
5516,1523,"2024-07-05","2024-07-12","2024-07","Capacitación General","Gestión",56,"Online","Joaquin Coronel",True,"91.00",3,"9251.79","Logística","Chofer",1
5517,1523,"2024-07-13","2024-07-25","2024-07","Capacitación General","Seguridad",96,"Online","Dr(a). Camila Cardozo",True,"60.00",2,"35485.83","Logística","Chofer",1
5518,1525,"2024-05-12","2024-05-17","2024-05","Capacitación General","Seguridad",40,"Mixto","Isabella Lourdes Suarez",True,"84.00",5,"44100.57","Logística","Chofer",1
5519,1525,"2024-08-19","2024-08-30","2024-08","Capacitación General","Seguridad",88,"Mixto","Sr(a). Juan Bautista Ruiz",True,"69.00",2,"17315.91","Logística","Chofer",1
5520,1526,"2024-09-04","2024-09-19","2024-09","Capacitación General","Seguridad",120,"Presencial","Facundo Juan Ignacio Gutierrez",True,"61.00",2,"17445.39","Logística","Chofer",1
5521,1526,"2025-04-19","2025-04-29","2025-04","Capacitación General","Seguridad",80,"Mixto","Luciano Benjamin Diaz Nuñez",True,"72.00",5,"12719.07","Logística","Chofer",1
5522,1528,"2024-05-19","2024-05-26","2024-05","Capacitación General","Calidad",56,"Online","Guadalupe Morena Jazmin Lopez Perez",True,"92.00",2,"15589.83","Logística","Operario de Almacén",1
5523,1528,"2025-05-12","2025-05-17","2025-05","Capacitación General","Seguridad",40,"Presencial","Agustin Mora Torres Aguirre",True,"78.00",2,"23548.68","Logística","Operario de Almacén",1
5524,1528,"2025-05-13","2025-05-27","2025-05","Capacitación General","Calidad",112,"Online","Ciro Gonzalo Torres",True,"85.00",4,"28453.80","Logística","Operario de Almacén",1
5525,1529,"2024-04-05","2024-04-16","2024-04","Capacitación General","Técnico",88,"Presencial","Victoria Lopez",True,"62.00",4,"14927.73","Logística","Chofer",1
5527,1530,"2024-07-12","2024-07-25","2024-07","Capacitación General","Seguridad",104,"Mixto","Luciana Lautaro Benjamin Mendez Diaz",True,"84.00",3,"14141.67","Logística","Chofer",1
5526,1530,"2024-08-02","2024-08-07","2024-08","Capacitación General","Gestión",40,"Mixto","Ema Ramiro Correa",True,"62.00",5,"28864.65","Logística","Chofer",1
5528,1531,"2024-05-15","2024-05-23","2024-05","Capacitación General","Gestión",64,"Presencial","Agustin Benjamin Flores",True,"91.00",5,"13619.07","Logística","Operario de Almacén",1
5529,1533,"2024-03-17","2024-03-22","2024-03","Capacitación General","Calidad",40,"Mixto","Jeronimo Juan Francisco Gutierrez",True,"89.00",3,"25818.63","Logística","Chofer",1
5530,1533,"2024-11-20","2024-12-02","2024-12","Capacitación General","Calidad",96,"Online","Martín Julieta Castro Ortiz",True,"74.00",4,"17155.44","Logística","Chofer",1
5532,1534,"2024-03-07","2024-03-16","2024-03","Capacitación General","Seguridad",72,"Mixto","Zoe Valentina Agustin Morales",True,"100.00",2,"9841.56","Logística","Operario de Almacén",1
5531,1534,"2024-09-11","2024-09-21","2024-09","Capacitación General","Gestión",80,"Mixto","Santino Lopez",True,"79.00",2,"30913.20","Logística","Operario de Almacén",1
5533,1536,"2024-01-15","2024-01-22","2024-01","Capacitación General","Seguridad",56,"Presencial","Maria Emilia Perez",True,"82.00",5,"29273.73","Logística","Chofer",1
5534,1541,"2024-03-11","2024-03-22","2024-03","Capacitación General","Calidad",88,"Online","Lucas Isabel Perez Gonzalez",True,"81.00",4,"11653.29","Logística","Chofer",1
5535,1542,"2024-05-06","2024-05-18","2024-05","Capacitación General","Técnico",96,"Online","Lautaro Peralta Juarez",True,"65.00",3,"37316.55","Logística","Team Leader Logística",2
5537,1543,"2024-04-08","2024-04-23","2024-04","Capacitación General","Gestión",120,"Online","Felicitas Pilar Ponce Paez",True,"89.00",5,"34493.31","Logística","Team Leader Logística",2
5536,1543,"2025-03-07","2025-03-21","2025-03","Capacitación General","Seguridad",112,"Mixto","Sr(a). Giovanni Garcia",True,"86.00",5,"24961.74","Logística","Team Leader Logística",2
5539,1544,"2025-02-05","2025-02-09","2025-02","Capacitación General","Seguridad",32,"Online","Joaquina Santino Benjamin Soria",True,"67.00",5,"9650.97","Logística","Team Leader Logística",2
5538,1544,"2025-05-14","2025-05-20","2025-05","Capacitación General","Gestión",48,"Mixto","Mora Medina",True,"82.00",4,"30230.91","Logística","Team Leader Logística",2
5540,1545,"2025-05-16","2025-05-23","2025-05","Capacitación General","Seguridad",56,"Mixto","Agustín Silva",True,"88.00",3,"14907.27","Logística","Team Leader Logística",2
5541,1546,"2024-07-15","2024-07-19","2024-07","Capacitación General","Seguridad",32,"Online","Bautista Romero Sanchez",True,"90.00",5,"13802.13","Logística","Team Leader Logística",2
5542,1547,"2024-05-19","2024-05-24","2024-05","Capacitación General","Gestión",40,"Online","Paloma Sofía Ruiz Paez",True,"97.00",4,"34559.34","Logística","Supervisor de Logística",3
5543,1547,"2025-01-07","2025-01-21","2025-01","Capacitación General","Técnico",112,"Mixto","Lautaro Ezequiel Maximo Acosta Lopez",True,"69.00",4,"21367.95","Logística","Supervisor de Logística",3
5544,1549,"2024-03-11","2024-03-24","2024-03","Capacitación General","Calidad",104,"Presencial","Juan Ignacio Martinez Martinez",True,"82.00",3,"21335.58","RRHH","Administrativo RRHH",1
5545,1552,"2024-03-10","2024-03-16","2024-03","Capacitación General","Seguridad",48,"Mixto","Sofia Ruiz Gomez",False,"82.00",2,"11037.69","RRHH","Administrativo RRHH",1
5546,1552,"2024-12-21","2025-01-05","2025-01","Capacitación General","Técnico",120,"Online","Manuel Gonzalez",True,"72.00",4,"33955.47","RRHH","Administrativo RRHH",1
5547,1553,"2024-04-19","2024-04-25","2024-04","Capacitación General","Calidad",48,"Presencial","Bruno Franco",True,"82.00",3,"24930.81","RRHH","Administrativo RRHH",1
5548,1554,"2024-03-10","2024-03-22","2024-03","Capacitación General","Gestión",96,"Online","Thiago Benjamin Fernandez Ferreyra",True,"85.00",2,"26736.75","RRHH","Administrativo RRHH",1
5549,1556,"2024-04-11","2024-04-16","2024-04","Capacitación General","Seguridad",40,"Online","Josefina Martinez",True,"89.00",5,"30140.64","RRHH","Administrativo RRHH",1
5550,1556,"2024-04-04","2024-04-17","2024-04","Capacitación General","Gestión",104,"Presencial","Simon Juan Ignacio Pereyra Lopez",True,"70.00",4,"20312.10","RRHH","Administrativo RRHH",1
5551,1557,"2024-01-05","2024-01-10","2024-01","Capacitación General","Técnico",40,"Online","Antonella Guzman Romero",True,"62.00",4,"41647.14","RRHH","Administrativo RRHH",1
5552,1558,"2024-08-08","2024-08-12","2024-08","Capacitación General","Seguridad",32,"Presencial","Valentin Aguero",True,"98.00",5,"13416.72","RRHH","Administrativo RRHH",1
5553,1558,"2025-04-15","2025-04-29","2025-04","Capacitación General","Calidad",112,"Mixto","Manuel Valentino Duarte Rojas",False,"65.00",4,"23672.01","RRHH","Administrativo RRHH",1
5554,1559,"2024-12-10","2024-12-23","2024-12","Capacitación General","Calidad",104,"Mixto","Dr(a). Agustín Godoy",True,"80.00",5,"29695.20","RRHH","Administrativo RRHH",1
5555,1560,"2024-05-18","2024-05-26","2024-05","Capacitación General","Gestión",64,"Mixto","Dr(a). Bruno Godoy",True,"91.00",4,"30769.98","RRHH","Administrativo RRHH",1
5556,1560,"2025-05-04","2025-05-15","2025-05","Capacitación General","Técnico",88,"Presencial","Nahuel Jazmin Martinez Gomez",True,"72.00",5,"17402.85","RRHH","Administrativo RRHH",1
5557,1562,"2024-07-05","2024-07-09","2024-07","Capacitación General","Gestión",32,"Mixto","Guadalupe Thiago Benjamin Sanchez Gonzalez",True,"78.00",4,"20144.55","RRHH","Analista RRHH",2
5558,1564,"2024-01-10","2024-01-22","2024-01","Capacitación General","Técnico",96,"Presencial","Alma Valentin Gonzalez",True,"73.00",3,"38835.48","Ingeniería","Técnico de Procesos",1
5559,1564,"2024-03-14","2024-03-18","2024-03","Capacitación General","Técnico",32,"Presencial","Abigail Herrera",True,"85.00",5,"10884.69","Ingeniería","Técnico de Procesos",1
5560,1564,"2025-01-10","2025-01-17","2025-01","Capacitación General","Seguridad",56,"Presencial","Bautista Benjamin Figueroa Luna",True,"80.00",5,"24844.05","Ingeniería","Técnico de Procesos",1
5561,1566,"2024-01-14","2024-01-26","2024-01","Capacitación General","Gestión",96,"Presencial","Manuel Lopez Cruz",True,"78.00",3,"29086.20","Ingeniería","Técnico de Procesos",1
5563,1567,"2024-07-18","2024-07-29","2024-07","Capacitación General","Calidad",88,"Mixto","Milena Diaz",True,"75.00",4,"21359.79","Ingeniería","Técnico de Procesos",1
5562,1567,"2024-08-03","2024-08-14","2024-08","Capacitación General","Técnico",88,"Online","Camila Lopez",True,"79.00",4,"43606.62","Ingeniería","Técnico de Procesos",1
5564,1567,"2024-12-09","2024-12-19","2024-12","Capacitación General","Seguridad",80,"Mixto","Ciro Martinez Coronel",True,"84.00",2,"26830.89","Ingeniería","Técnico de Procesos",1
5565,1568,"2024-01-11","2024-01-26","2024-01","Capacitación General","Técnico",120,"Presencial","Dr(a). Emilia Villalba",True,"73.00",2,"9096.06","Ingeniería","Técnico de Procesos",1
5567,1570,"2024-03-15","2024-03-27","2024-03","Capacitación General","Gestión",96,"Presencial","Ana Paula Perez",False,"74.00",3,"37798.38","Ingeniería","Técnico de Procesos",1
5566,1570,"2024-11-02","2024-11-12","2024-11","Capacitación General","Técnico",80,"Online","Renata Elena Lopez Garcia",True,"76.00",5,"27217.68","Ingeniería","Técnico de Procesos",1
5568,1572,"2024-01-21","2024-01-25","2024-01","Capacitación General","Calidad",32,"Mixto","Dr(a). Santiago Gonzalez",True,"98.00",3,"13212.21","Ingeniería","Técnico de Procesos",1
5569,1573,"2024-01-20","2024-01-31","2024-01","Capacitación General","Gestión",88,"Mixto","Faustino Gonzalez Valdez",True,"93.00",3,"33181.29","Ingeniería","Técnico de Procesos",1
